2019-10-31 16:51:15 INFO  [springAppName_IS_UNDEFINED,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$6eb1f671] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-31 16:51:33 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.DiscoveryClient Application is null : false
2019-10-31 16:51:33 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.DiscoveryClient Registered Applications size is zero : true
2019-10-31 16:51:33 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.DiscoveryClient Application version is -1: true
2019-10-31 16:51:33 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.DiscoveryClient Getting all instance registry info from the eureka server
2019-10-31 16:51:34 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.DiscoveryClient The response status is 200
2019-10-31 16:51:34 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.DiscoveryClient Starting heartbeat executor: renew interval is: 20
2019-10-31 16:51:34 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.InstanceInfoReplicator InstanceInfoReplicator onDemand update allowed rate per min is 4
2019-10-31 16:51:34 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.DiscoveryClient Discovery Client initialized at timestamp 1572511894139 with initial instances count: 2
2019-10-31 16:51:34 INFO  [LIXF-Server-System,,,] main org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry Registering application LIXF-SERVER-SYSTEM with eureka with status UP
2019-10-31 16:51:34 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.DiscoveryClient Saw local status change event StatusChangeEvent [timestamp=1572511894160, current=UP, previous=STARTING]
2019-10-31 16:51:34 INFO  [LIXF-Server-System,,,] DiscoveryClient-InstanceInfoReplicator-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_LIXF-SERVER-SYSTEM/S6P36ZS239I4HZ0:LIXF-Server-System:8201: registering service...
2019-10-31 16:51:34 INFO  [LIXF-Server-System,,,] main springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper Context refreshed
2019-10-31 16:51:34 INFO  [LIXF-Server-System,,,] main springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper Found 1 custom documentation plugin(s)
2019-10-31 16:51:34 INFO  [LIXF-Server-System,,,] DiscoveryClient-InstanceInfoReplicator-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_LIXF-SERVER-SYSTEM/S6P36ZS239I4HZ0:LIXF-Server-System:8201 - registration status: 204
2019-10-31 16:51:34 INFO  [LIXF-Server-System,,,] main springfox.documentation.spring.web.scanners.ApiListingReferenceScanner Scanning for api listing references
2019-10-31 16:51:34 INFO  [LIXF-Server-System,,,] main org.apache.coyote.http11.Http11NioProtocol Starting ProtocolHandler ["http-nio-8201"]
2019-10-31 16:51:34 INFO  [LIXF-Server-System,,,] main org.springframework.boot.web.embedded.tomcat.TomcatWebServer Tomcat started on port(s): 8201 (http) with context path ''
2019-10-31 16:51:34 INFO  [LIXF-Server-System,,,] main org.springframework.cloud.netflix.eureka.serviceregistry.EurekaAutoServiceRegistration Updating port to 8201
2019-10-31 16:51:34 INFO  [LIXF-Server-System,,,] main ll.mrli.lixf.server.system.LixfServerSystemApplication Started LixfServerSystemApplication in 20.406 seconds (JVM running for 21.43)
2019-10-31 16:51:34 INFO  [LIXF-Server-System,,,] registrationTask1 de.codecentric.boot.admin.client.registration.ApplicationRegistrator Application registered itself as 318a4e044d3b
2019-10-31 16:51:34 INFO  [LIXF-Server-System,,,] http-nio-8201-exec-1 org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-10-31 16:51:34 INFO  [LIXF-Server-System,,,] http-nio-8201-exec-1 org.springframework.web.servlet.DispatcherServlet Initializing Servlet 'dispatcherServlet'
2019-10-31 16:51:34 INFO  [LIXF-Server-System,,,] http-nio-8201-exec-1 org.springframework.web.servlet.DispatcherServlet Completed initialization in 24 ms
2019-10-31 16:51:34 INFO  [LIXF-Server-System,,,] RMI TCP Connection(3)-192.168.1.216 org.springframework.amqp.rabbit.connection.CachingConnectionFactory Attempting to connect to: [192.168.1.107:5672]
2019-10-31 16:51:34 INFO  [LIXF-Server-System,,,] RMI TCP Connection(3)-192.168.1.216 org.springframework.amqp.rabbit.connection.CachingConnectionFactory Created new connection: rabbitConnectionFactory#2006fdaa:0/SimpleConnection@3a6e6286 [delegate=amqp://lixf@192.168.1.107:5672/, localPort= 50666]
2019-10-31 16:56:33 INFO  [LIXF-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-31 17:01:33 INFO  [LIXF-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-31 17:06:33 INFO  [LIXF-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-31 17:08:16 INFO  [LIXF-Server-System,4884bd8cd1c7a036,786d684ea9a9db03,true] http-nio-8201-exec-2 ll.mrli.lixf.server.system.controller.TestController /hello服务被调用
2019-10-31 17:11:33 INFO  [LIXF-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-31 17:16:33 INFO  [LIXF-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-31 17:21:33 INFO  [LIXF-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-31 17:26:33 INFO  [LIXF-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-31 17:30:21 INFO  [LIXF-Server-System,,,] Thread-49 org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry Unregistering application LIXF-SERVER-SYSTEM with eureka with status DOWN
2019-10-31 17:30:21 INFO  [LIXF-Server-System,,,] DiscoveryClient-InstanceInfoReplicator-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_LIXF-SERVER-SYSTEM/S6P36ZS239I4HZ0:LIXF-Server-System:8201: registering service...
2019-10-31 17:30:21 INFO  [LIXF-Server-System,,,] DiscoveryClient-InstanceInfoReplicator-0 org.apache.http.impl.client.DefaultHttpClient I/O exception (java.net.SocketException) caught when processing request to {}->http://localhost:8001: Software caused connection abort: socket write error
2019-10-31 17:30:21 INFO  [LIXF-Server-System,,,] DiscoveryClient-InstanceInfoReplicator-0 org.apache.http.impl.client.DefaultHttpClient Retrying request to {}->http://localhost:8001
2019-10-31 17:30:21 INFO  [LIXF-Server-System,,,] Thread-49 org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler Shutting down ExecutorService
2019-10-31 17:30:21 INFO  [LIXF-Server-System,,,] Thread-49 org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor Shutting down ExecutorService 'applicationTaskExecutor'
2019-10-31 17:30:21 INFO  [LIXF-Server-System,,,] Thread-49 com.baomidou.dynamic.datasource.DynamicRoutingDataSource dynamic-datasource start closing ....
2019-10-31 17:30:21 INFO  [LIXF-Server-System,,,] Thread-49 com.zaxxer.hikari.HikariDataSource base - Shutdown initiated...
2019-10-31 17:30:21 INFO  [LIXF-Server-System,,,] Thread-49 com.zaxxer.hikari.HikariDataSource base - Shutdown completed.
2019-10-31 17:30:21 INFO  [LIXF-Server-System,,,] Thread-49 com.baomidou.dynamic.datasource.DynamicRoutingDataSource dynamic-datasource all closed success,bye
2019-10-31 17:30:21 INFO  [LIXF-Server-System,,,] Thread-49 com.netflix.discovery.DiscoveryClient Shutting down DiscoveryClient ...
2019-10-31 17:37:01 INFO  [springAppName_IS_UNDEFINED,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$9d4ca9ba] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-31 17:37:01 INFO  [LIXF-Server-System,,,] main ll.mrli.lixf.server.system.LixfServerSystemApplication No active profile set, falling back to default profiles: default
2019-10-31 17:37:04 INFO  [LIXF-Server-System,,,] main org.springframework.cloud.context.scope.GenericScope BeanFactory id=bd7f7725-1a91-3e88-a17f-95884f400188
2019-10-31 17:37:04 INFO  [LIXF-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'spring.datasource.dynamic-com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-31 17:37:04 INFO  [LIXF-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration$$EnhancerBySpringCGLIB$$eac1178e] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-31 17:37:04 INFO  [LIXF-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'dsProcessor' of type [com.baomidou.dynamic.datasource.processor.DsHeaderProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-31 17:37:04 INFO  [LIXF-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'dynamicDatasourceAnnotationAdvisor' of type [com.baomidou.dynamic.datasource.aop.DynamicDataSourceAnnotationAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-31 17:37:04 INFO  [LIXF-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration' of type [org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration$$EnhancerBySpringCGLIB$$19e06ef7] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-31 17:37:04 INFO  [LIXF-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'objectPostProcessor' of type [org.springframework.security.config.annotation.configuration.AutowireBeanFactoryObjectPostProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-31 17:37:04 INFO  [LIXF-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@93ce24d' of type [org.springframework.security.oauth2.provider.expression.OAuth2MethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-31 17:37:04 INFO  [LIXF-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration' of type [org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration$$EnhancerBySpringCGLIB$$3eb511a9] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-31 17:37:04 INFO  [LIXF-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-31 17:37:04 INFO  [LIXF-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$8132a6bd] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-31 17:37:04 INFO  [LIXF-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$9d4ca9ba] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-31 17:37:04 INFO  [LIXF-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.cloud.sleuth.instrument.web.client.TraceWebClientAutoConfiguration$TraceOAuthConfiguration' of type [org.springframework.cloud.sleuth.instrument.web.client.TraceWebClientAutoConfiguration$TraceOAuthConfiguration$$EnhancerBySpringCGLIB$$c62f391c] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-31 17:37:05 INFO  [LIXF-Server-System,,,] main org.springframework.boot.web.embedded.tomcat.TomcatWebServer Tomcat initialized with port(s): 8201 (http)
2019-10-31 17:37:05 INFO  [LIXF-Server-System,,,] main org.apache.coyote.http11.Http11NioProtocol Initializing ProtocolHandler ["http-nio-8201"]
2019-10-31 17:37:05 INFO  [LIXF-Server-System,,,] main org.apache.catalina.core.StandardService Starting service [Tomcat]
2019-10-31 17:37:05 INFO  [LIXF-Server-System,,,] main org.apache.catalina.core.StandardEngine Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-10-31 17:37:05 INFO  [LIXF-Server-System,,,] main org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] Initializing Spring embedded WebApplicationContext
2019-10-31 17:37:05 INFO  [LIXF-Server-System,,,] main org.springframework.web.context.ContextLoader Root WebApplicationContext: initialization completed in 3822 ms
2019-10-31 17:37:05 INFO  [LIXF-Server-System,,,] main com.netflix.config.sources.URLConfigurationSource To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-10-31 17:37:05 INFO  [LIXF-Server-System,,,] main com.netflix.config.DynamicPropertyFactory DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@586486c
2019-10-31 17:37:06 INFO  [LIXF-Server-System,,,] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource dynamic-datasource detect P6SPY plugin and enabled it
2019-10-31 17:37:06 INFO  [LIXF-Server-System,,,] main com.zaxxer.hikari.HikariDataSource base - Starting...
2019-10-31 17:37:07 INFO  [LIXF-Server-System,,,] main com.zaxxer.hikari.HikariDataSource base - Start completed.
2019-10-31 17:37:07 INFO  [LIXF-Server-System,,,] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource dynamic-datasource - load a datasource named [base] success
2019-10-31 17:37:07 INFO  [LIXF-Server-System,,,] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource dynamic-datasource initial loaded [1] datasource,primary datasource named [base]
2019-10-31 17:37:07 INFO  [LIXF-Server-System,,,] main org.springframework.boot.actuate.endpoint.web.ServletEndpointRegistrar Registered '/actuator/jolokia' to jolokia-actuator-endpoint
2019-10-31 17:37:09 INFO  [LIXF-Server-System,,,] main org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver Exposing 20 endpoint(s) beneath base path '/actuator'
2019-10-31 17:37:09 INFO  [LIXF-Server-System,,,] main springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
