2019-10-30 17:43:40 INFO  [springAppName_IS_UNDEFINED,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$d03c2de1] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-30 17:43:44 INFO  [LIXF-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-30 17:43:44 INFO  [LIXF-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$b4222ae4] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-30 17:43:44 INFO  [LIXF-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$d03c2de1] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-30 17:43:44 INFO  [LIXF-Server-System,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.cloud.sleuth.instrument.web.client.TraceWebClientAutoConfiguration$TraceOAuthConfiguration' of type [org.springframework.cloud.sleuth.instrument.web.client.TraceWebClientAutoConfiguration$TraceOAuthConfiguration$$EnhancerBySpringCGLIB$$f91ebd43] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-30 17:43:45 INFO  [LIXF-Server-System,,,] main org.springframework.boot.web.embedded.tomcat.TomcatWebServer Tomcat initialized with port(s): 8201 (http)
2019-10-30 17:43:45 INFO  [LIXF-Server-System,,,] main org.apache.coyote.http11.Http11NioProtocol Initializing ProtocolHandler ["http-nio-8201"]
2019-10-30 17:43:45 INFO  [LIXF-Server-System,,,] main org.apache.catalina.core.StandardService Starting service [Tomcat]
2019-10-30 17:43:45 INFO  [LIXF-Server-System,,,] main org.apache.catalina.core.StandardEngine Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-10-30 17:43:45 INFO  [LIXF-Server-System,,,] main org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] Initializing Spring embedded WebApplicationContext
2019-10-30 17:43:45 INFO  [LIXF-Server-System,,,] main org.springframework.web.context.ContextLoader Root WebApplicationContext: initialization completed in 4818 ms
2019-10-30 17:43:46 INFO  [LIXF-Server-System,,,] main com.netflix.config.sources.URLConfigurationSource To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-10-30 17:43:46 INFO  [LIXF-Server-System,,,] main com.netflix.config.DynamicPropertyFactory DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@41d877bb
2019-10-30 17:43:47 INFO  [LIXF-Server-System,,,] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource dynamic-datasource detect P6SPY plugin and enabled it
2019-10-30 17:43:47 INFO  [LIXF-Server-System,,,] main com.zaxxer.hikari.HikariDataSource base - Starting...
2019-10-30 17:43:47 INFO  [LIXF-Server-System,,,] main com.zaxxer.hikari.HikariDataSource base - Start completed.
2019-10-30 17:43:47 INFO  [LIXF-Server-System,,,] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource dynamic-datasource - load a datasource named [base] success
2019-10-30 17:43:47 INFO  [LIXF-Server-System,,,] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource dynamic-datasource initial loaded [1] datasource,primary datasource named [base]
2019-10-30 17:43:48 INFO  [LIXF-Server-System,,,] main org.springframework.boot.actuate.endpoint.web.ServletEndpointRegistrar Registered '/actuator/jolokia' to jolokia-actuator-endpoint
2019-10-30 17:43:49 INFO  [LIXF-Server-System,,,] main org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver Exposing 20 endpoint(s) beneath base path '/actuator'
2019-10-30 17:43:49 INFO  [LIXF-Server-System,,,] main springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2019-10-30 17:43:49 INFO  [LIXF-Server-System,,,] main com.netflix.config.sources.URLConfigurationSource To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-10-30 17:43:50 INFO  [LIXF-Server-System,,,] main org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor Initializing ExecutorService 'applicationTaskExecutor'
2019-10-30 17:43:50 INFO  [LIXF-Server-System,,,] main org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler Initializing ExecutorService
2019-10-30 17:43:51 INFO  [LIXF-Server-System,,,] main org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration 

Using generated security password: b29ab40e-0c09-4689-8e00-86208710627a

2019-10-30 17:43:51 INFO  [LIXF-Server-System,,,] main org.springframework.security.web.DefaultSecurityFilterChain Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/**']]], [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7cd6b76a, org.springframework.security.web.context.SecurityContextPersistenceFilter@413a2520, org.springframework.security.web.header.HeaderWriterFilter@7a8dbbf1, org.springframework.security.web.authentication.logout.LogoutFilter@2b26d289, org.springframework.security.oauth2.provider.authentication.OAuth2AuthenticationProcessingFilter@21143041, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6f45a2fd, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@cc4a0dd, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2165b170, org.springframework.security.web.session.SessionManagementFilter@27a8bfa1, org.springframework.security.web.access.ExceptionTranslationFilter@52bcd7c9, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5fc3dfc1]
2019-10-30 17:43:52 INFO  [LIXF-Server-System,,,] main org.springframework.cloud.netflix.eureka.InstanceInfoFactory Setting initial instance status as: STARTING
2019-10-30 17:43:52 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.DiscoveryClient Initializing Eureka in region us-east-1
2019-10-30 17:43:52 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using JSON encoding codec LegacyJacksonJson
2019-10-30 17:43:52 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using JSON decoding codec LegacyJacksonJson
2019-10-30 17:43:52 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using XML encoding codec XStreamXml
2019-10-30 17:43:52 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using XML decoding codec XStreamXml
2019-10-30 17:43:52 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.DiscoveryClient Disable delta property : false
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.DiscoveryClient Single vip registry refresh property : null
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.DiscoveryClient Force full registry fetch : false
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.DiscoveryClient Application is null : false
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.DiscoveryClient Registered Applications size is zero : true
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.DiscoveryClient Application version is -1: true
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.DiscoveryClient Getting all instance registry info from the eureka server
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.DiscoveryClient The response status is 200
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.DiscoveryClient Starting heartbeat executor: renew interval is: 20
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.InstanceInfoReplicator InstanceInfoReplicator onDemand update allowed rate per min is 4
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.DiscoveryClient Discovery Client initialized at timestamp 1572428633199 with initial instances count: 0
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] main org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry Registering application LIXF-SERVER-SYSTEM with eureka with status UP
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] main com.netflix.discovery.DiscoveryClient Saw local status change event StatusChangeEvent [timestamp=1572428633214, current=UP, previous=STARTING]
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] DiscoveryClient-InstanceInfoReplicator-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_LIXF-SERVER-SYSTEM/S6P36ZS239I4HZ0:LIXF-Server-System:8201: registering service...
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] main springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper Context refreshed
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] main springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper Found 1 custom documentation plugin(s)
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] DiscoveryClient-InstanceInfoReplicator-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_LIXF-SERVER-SYSTEM/S6P36ZS239I4HZ0:LIXF-Server-System:8201 - registration status: 204
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] main springfox.documentation.spring.web.scanners.ApiListingReferenceScanner Scanning for api listing references
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] main org.apache.coyote.http11.Http11NioProtocol Starting ProtocolHandler ["http-nio-8201"]
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] main org.springframework.boot.web.embedded.tomcat.TomcatWebServer Tomcat started on port(s): 8201 (http) with context path ''
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] main org.springframework.cloud.netflix.eureka.serviceregistry.EurekaAutoServiceRegistration Updating port to 8201
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] main ll.mrli.lixf.server.system.LixfServerSystemApplication Started LixfServerSystemApplication in 14.862 seconds (JVM running for 16.297)
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] RMI TCP Connection(1)-192.168.1.216 org.springframework.amqp.rabbit.connection.CachingConnectionFactory Attempting to connect to: [192.168.1.107:5672]
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] RMI TCP Connection(1)-192.168.1.216 org.springframework.amqp.rabbit.connection.CachingConnectionFactory Created new connection: rabbitConnectionFactory#7b7e4b20:0/SimpleConnection@73bbbf9a [delegate=amqp://lixf@192.168.1.107:5672/, localPort= 49196]
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] registrationTask1 de.codecentric.boot.admin.client.registration.ApplicationRegistrator Application registered itself as 318a4e044d3b
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] http-nio-8201-exec-1 org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] http-nio-8201-exec-1 org.springframework.web.servlet.DispatcherServlet Initializing Servlet 'dispatcherServlet'
2019-10-30 17:43:53 INFO  [LIXF-Server-System,,,] http-nio-8201-exec-1 org.springframework.web.servlet.DispatcherServlet Completed initialization in 20 ms
2019-10-30 17:44:23 INFO  [LIXF-Server-System,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Disable delta property : false
2019-10-30 17:44:23 INFO  [LIXF-Server-System,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Single vip registry refresh property : null
2019-10-30 17:44:23 INFO  [LIXF-Server-System,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Force full registry fetch : false
2019-10-30 17:44:23 INFO  [LIXF-Server-System,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Application is null : false
2019-10-30 17:44:23 INFO  [LIXF-Server-System,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Registered Applications size is zero : true
2019-10-30 17:44:23 INFO  [LIXF-Server-System,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Application version is -1: false
2019-10-30 17:44:23 INFO  [LIXF-Server-System,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Getting all instance registry info from the eureka server
2019-10-30 17:44:23 INFO  [LIXF-Server-System,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient The response status is 200
2019-10-30 17:48:53 INFO  [LIXF-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-30 17:53:53 INFO  [LIXF-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-30 17:56:28 INFO  [LIXF-Server-System,,,] Thread-33 org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry Unregistering application LIXF-SERVER-SYSTEM with eureka with status DOWN
2019-10-30 17:56:28 INFO  [LIXF-Server-System,,,] DiscoveryClient-InstanceInfoReplicator-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_LIXF-SERVER-SYSTEM/S6P36ZS239I4HZ0:LIXF-Server-System:8201: registering service...
2019-10-30 17:56:28 INFO  [LIXF-Server-System,,,] Thread-33 org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler Shutting down ExecutorService
2019-10-30 17:56:28 INFO  [LIXF-Server-System,,,] DiscoveryClient-InstanceInfoReplicator-0 org.apache.http.impl.client.DefaultHttpClient I/O exception (java.net.SocketException) caught when processing request to {}->http://localhost:8001: Software caused connection abort: socket write error
2019-10-30 17:56:28 INFO  [LIXF-Server-System,,,] DiscoveryClient-InstanceInfoReplicator-0 org.apache.http.impl.client.DefaultHttpClient Retrying request to {}->http://localhost:8001
2019-10-30 17:56:28 INFO  [LIXF-Server-System,,,] Thread-33 org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor Shutting down ExecutorService 'applicationTaskExecutor'
2019-10-30 17:56:28 INFO  [LIXF-Server-System,,,] Thread-33 com.baomidou.dynamic.datasource.DynamicRoutingDataSource dynamic-datasource start closing ....
2019-10-30 17:56:28 INFO  [LIXF-Server-System,,,] Thread-33 com.zaxxer.hikari.HikariDataSource base - Shutdown initiated...
2019-10-30 17:56:28 INFO  [LIXF-Server-System,,,] Thread-33 com.zaxxer.hikari.HikariDataSource base - Shutdown completed.
2019-10-30 17:56:28 INFO  [LIXF-Server-System,,,] Thread-33 com.baomidou.dynamic.datasource.DynamicRoutingDataSource dynamic-datasource all closed success,bye
2019-10-30 17:56:29 INFO  [LIXF-Server-System,,,] Thread-33 com.netflix.discovery.DiscoveryClient Shutting down DiscoveryClient ...
2019-10-30 17:56:32 INFO  [LIXF-Server-System,,,] Thread-33 com.netflix.discovery.DiscoveryClient Unregistering ...
